,userId,movieId,rating
20967,15167,996,4
20968,5874,965,1
20969,14279,64,5
20970,4614,635,5
20971,11296,641,4
20972,11822,964,3
20973,2751,858,1
20974,14787,901,5
20975,4145,396,4
20976,13675,369,2
20977,8307,125,5
20978,13246,395,5
20979,4852,166,1
20980,12676,324,5
20981,7630,744,4
20982,163,516,3
20983,10004,795,4
20984,9512,100,1
20985,12082,704,1
20986,10421,965,5
20987,1299,27,5
20988,7615,153,3
20989,5107,547,1
20990,7767,718,5
20991,10813,916,4
20992,7831,28,2
20993,3691,991,3
20994,11479,996,1
20995,13986,550,1
20996,11148,370,4
20997,11171,812,4
20998,7330,153,5
20999,13412,867,2
21000,2356,278,1
21001,12728,814,5
21002,14574,531,5
21003,10146,265,1
21004,685,320,2
21005,1813,127,1
21006,10898,93,5
21007,1722,235,1
21008,14340,119,4
21009,4720,445,2
21010,13435,808,5
21011,3977,960,1
21012,10407,153,1
21013,1125,69,1
21014,13216,173,1
21015,9214,935,4
21016,5542,292,5
21017,8724,611,4
21018,11648,981,3
21019,3086,804,1
21020,7824,308,4
21021,2174,461,1
21022,13287,744,3
21023,8493,885,3
21024,15,116,1
21025,6608,573,1
21026,13243,693,1
21027,13260,812,3
21028,5159,885,1
21029,11683,915,1
21030,11798,684,1
21031,8149,814,5
21032,8352,812,4
21033,3546,621,1
21034,10051,776,3
21035,7308,127,2
21036,13796,12,2
21037,5333,595,2
21038,7666,94,5
21039,11154,21,1
21040,15392,50,4
21041,11588,795,2
21042,8568,535,1
21043,14440,14,4
21044,2697,304,3
21045,13589,504,5
21046,10105,885,3
21047,6385,165,5
21048,9669,272,5
21049,1863,969,5
21050,12398,370,4
21051,7701,170,3
21052,8863,767,4
21053,9600,786,1
21054,4206,206,1
21055,5197,212,3
21056,322,15,1
21057,2908,375,1
21058,6912,65,1
21059,14200,867,1
21060,5366,983,5
21061,8530,811,3
21062,11265,35,3
21063,9896,192,1
21064,7907,62,3
21065,11585,140,5
21066,7667,881,3
21067,14418,37,1
21068,8709,56,4
21069,3414,858,3
21070,12154,921,1
21071,3321,498,4
21072,1216,931,4
21073,10442,19,5
21074,15192,967,5
21075,7198,944,1
21076,8451,516,1
21077,12657,688,5
21078,9854,369,5
21079,5096,885,2
21080,13229,885,3
21081,11535,412,4
21082,6451,922,5
21083,3898,430,1
21084,14145,477,5
21085,648,179,1
21086,14343,803,1
21087,3309,292,4
21088,8284,10,4
21089,14811,636,3
21090,9143,121,1
21091,7083,607,5
21092,12915,432,4
21093,14294,121,5
21094,3666,437,1
21095,12736,687,2
21096,11705,706,4
21097,2543,786,5
21098,12708,56,1
21099,10072,708,1
21100,9051,814,5
21101,1316,444,3
21102,14983,46,2
21103,12680,93,5
21104,12431,235,3
21105,14767,654,2
21106,9251,726,3
21107,15277,11,1
21108,10991,747,5
21109,8977,27,3
21110,1381,403,1
21111,11987,12,1
21112,6541,969,2
21113,4796,852,1
21114,9382,56,3
21115,10579,767,5
21116,1655,873,2
21117,2292,50,2
21118,6000,121,5
21119,8719,737,4
21120,8141,395,1
21121,5273,944,3
21122,13259,323,4
21123,11441,396,1
21124,8787,706,4
21125,6107,474,4
21126,10684,501,3
21127,15259,694,1
21128,6017,127,4
21129,4006,351,5
21130,5534,939,2
21131,10933,744,3
21132,7565,48,1
21133,2830,944,4
21134,13818,445,4
21135,7972,96,1
21136,13327,706,4
21137,6242,898,3
21138,11795,492,3
21139,8335,538,5
21140,11465,885,1
21141,8707,969,2
21142,10132,929,1
21143,12689,996,5
21144,4994,62,3
21145,14933,153,5
21146,14322,646,1
21147,8089,983,4
21148,14170,504,5
21149,3831,934,5
21150,5814,854,1
21151,10613,885,3
21152,5135,492,5
21153,4156,812,4
21154,1097,996,5
21155,14919,14,4
21156,6208,18,4
21157,6291,500,1
21158,2690,736,3
21159,6044,153,3
21160,6095,986,3
21161,2834,293,1
21162,2525,86,5
21163,10138,50,4
21164,14677,432,5
21165,8139,946,5
21166,5388,469,1
21167,12654,287,2
21168,11512,556,2
21169,10543,127,5
21170,4352,127,2
21171,2701,293,4
21172,11352,885,4
21173,11106,174,4
21174,9509,84,4
21175,4443,445,2
21176,2796,170,3
21177,8129,440,5
21178,8250,964,4
21179,7965,996,1
21180,7849,304,4
21181,6999,607,3
21182,14770,395,2
21183,1539,987,1
21184,9261,742,3
21185,12907,708,1
21186,6283,123,2
21187,14350,996,5
21188,9879,867,5
21189,8938,320,4
21190,9738,889,3
21191,8537,706,5
21192,6688,320,4
21193,6837,235,3
21194,253,170,2
21195,15250,636,3
21196,10824,646,3
21197,7984,804,1
21198,3416,693,1
21199,8803,863,4
21200,14792,884,1
21201,10351,572,4
21202,2284,304,1
21203,13985,992,3
21204,3508,661,1
21205,5734,62,3
21206,2095,314,1
21207,5537,54,5
21208,12541,770,3
21209,13739,124,4
21210,15302,247,2
21211,14160,838,1
21212,8545,388,1
21213,15073,284,1
21214,12749,563,3
21215,14160,814,1
21216,5398,868,4
21217,995,110,4
21218,8349,812,2
21219,11334,509,1
21220,12612,494,3
21221,8096,721,5
21222,4409,709,4
21223,1521,170,5
21224,11665,994,4
21225,2564,375,1
21226,8096,249,5
21227,4433,30,4
21228,14991,73,1
21229,5425,342,3
21230,12453,462,1
21231,5000,981,1
21232,3859,530,5
21233,10303,56,1
21234,7044,597,5
21235,12707,996,4
21236,8646,56,3
21237,11711,573,2
21238,4232,320,5
21239,4510,781,1
21240,3909,12,3
21241,5579,866,3
21242,11909,744,5
21243,732,359,5
21244,13015,913,1
21245,12037,784,2
21246,10210,634,3
21247,10936,537,4
21248,8503,998,5
21249,12812,996,2
21250,252,383,2
21251,4698,35,3
21252,12861,996,5
21253,2949,485,1
21254,13527,744,1
21255,8963,600,1
21256,10235,668,3
21257,12971,606,2
21258,7103,765,3
21259,12098,142,5
21260,9807,795,5
21261,9519,879,4
21262,15131,92,1
21263,4320,621,1
21264,14968,921,1
21265,2676,492,5
21266,10026,207,1
21267,13445,967,5
21268,6126,235,4
21269,3269,576,5
21270,14957,239,1
21271,14367,643,1
21272,6571,459,3
21273,9464,174,5
21274,8666,807,4
21275,8288,35,3
21276,11453,336,4
21277,11040,991,4
21278,14485,765,4
21279,12305,600,4
21280,526,403,1
21281,12079,170,3
21282,7962,786,5
21283,5900,36,5
21284,7054,754,5
21285,11637,865,3
21286,15033,82,4
21287,11036,396,1
21288,7979,421,3
21289,14604,729,1
21290,10353,410,4
21291,7441,944,2
21292,14146,524,2
21293,833,82,4
21294,6588,527,5
21295,9745,904,1
21296,10078,834,3
21297,4835,696,1
21298,2768,896,1
21299,3698,395,4
21300,8271,964,1
21301,9591,573,1
21302,8474,370,1
21303,8990,50,5
21304,6693,230,5
21305,4215,235,4
21306,9748,964,5
21307,1162,107,5
21308,8913,563,1
21309,5378,654,3
21310,12119,655,4
21311,9741,383,5
21312,14025,56,3
21313,4676,541,1
21314,4518,383,5
21315,6967,886,5
21316,10694,996,5
21317,8571,129,1
21318,12100,982,1
21319,12929,244,3
21320,11072,991,1
21321,14648,244,5
21322,5482,516,5
21323,6667,612,1
21324,10272,86,4
21325,13119,867,1
21326,8529,235,5
21327,10054,993,1
21328,5607,319,4
21329,3883,749,3
21330,13885,396,3
21331,2551,555,3
21332,3366,747,4
21333,11995,304,1
21334,4057,383,5
21335,9009,573,1
21336,6421,56,3
21337,15296,636,5
21338,6469,541,5
21339,11784,889,3
21340,10783,607,5
21341,2631,196,4
21342,3328,35,5
21343,9917,636,5
21344,13662,504,3
21345,6501,235,3
21346,8464,108,4
21347,11932,370,3
21348,6585,462,4
21349,13803,45,3
21350,9242,636,4
21351,8503,233,4
21352,9715,729,1
21353,11753,885,1
21354,8293,153,1
21355,6910,996,3
21356,7795,828,4
21357,14158,460,1
21358,7000,581,4
21359,7012,693,2
21360,12391,646,1
21361,9297,749,5
21362,12053,170,2
21363,3068,202,4
21364,6390,353,5
21365,3046,590,3
21366,6273,66,1
21367,2889,12,4
21368,14277,538,1
21369,13791,607,5
21370,10512,446,2
21371,7105,639,5
21372,15294,125,1
21373,10343,985,1
21374,6806,170,5
21375,4741,693,5
21376,9204,50,5
21377,8739,276,3
21378,4103,107,5
21379,4180,747,5
21380,8589,320,3
21381,14055,813,1
21382,12746,35,5
21383,14424,62,5
21384,13002,263,1
21385,6312,915,4
21386,13417,229,1
21387,6740,294,3
21388,8671,103,1
21389,8558,103,4
21390,8896,196,5
21391,7574,292,5
21392,10859,998,4
21393,2617,127,4
21394,10973,53,5
21395,11285,607,5
21396,12298,232,5
21397,14257,851,1
21398,10392,748,4
21399,7546,353,4
21400,6858,28,3
21401,10151,778,4
21402,6959,19,5
21403,4186,185,3
21404,15101,4,3
21405,11365,56,3
21406,169,767,2
21407,9970,29,1
21408,7336,235,4
21409,13335,932,1
21410,8890,691,5
21411,2503,415,2
21412,10886,655,4
21413,11621,996,4
21414,15054,832,2
21415,14345,244,1
21416,13103,812,1
21417,6963,597,3
21418,1954,395,3
21419,1698,795,5
21420,6958,607,5
21421,2951,996,5
21422,6344,297,2
21423,14706,837,5
21424,4447,194,1
21425,5112,775,5
21426,13731,401,1
21427,3672,235,1
21428,13005,320,4
21429,6915,492,2
21430,15177,370,5
21431,5896,468,1
21432,2736,166,1
21433,12800,501,5
21434,1725,423,4
21435,14464,26,1
21436,13811,158,5
21437,12387,304,1
21438,13178,837,3
21439,7193,708,1
21440,7523,56,2
21441,6485,985,1
21442,8808,235,5
21443,11712,56,5
21444,8332,64,1
21445,6779,299,1
21446,10691,235,4
21447,15291,166,5
21448,3499,654,1
21449,2062,51,1
21450,2792,55,3
21451,10590,996,5
21452,14418,119,1
21453,9182,513,1
21454,3232,333,1
21455,13574,56,2
21456,7140,744,5
21457,3431,550,3
21458,8840,780,5
21459,1675,758,1
21460,12295,983,2
21461,8761,530,2
21462,2990,576,3
21463,3169,797,4
21464,8085,434,5
21465,4325,396,5
21466,5525,697,5
21467,5535,922,1
21468,11666,813,5
21469,6060,996,5
21470,13624,127,1
21471,5853,815,1
21472,7730,812,1
21473,7053,235,1
21474,14955,292,4
21475,5433,313,1
21476,13336,789,1
21477,6806,1,4
21478,5424,370,5
21479,14454,499,1
21480,11315,292,3
21481,11655,50,5
21482,10903,898,1
21483,9041,687,2
21484,1857,984,2
21485,386,910,1
21486,3192,747,3
21487,9507,99,1
21488,14984,171,5
21489,12974,795,2
21490,6266,607,1
21491,5683,169,2
21492,8051,192,1
21493,7874,935,3
21494,2669,975,1
21495,13153,885,2
21496,1131,862,1
21497,13354,381,4
21498,9047,194,5
21499,13757,56,5
21500,9939,475,4
21501,7048,744,5
21502,3224,4,5
21503,6284,812,3
21504,8274,649,1
21505,8770,576,4
21506,10969,19,2
21507,12083,378,3
21508,12964,541,1
21509,951,953,1
21510,11313,395,4
21511,9059,640,1
21512,7260,540,1
21513,9855,605,4
21514,2700,116,5
21515,14836,153,2
21516,5839,383,2
21517,10344,944,3
21518,5895,761,1
21519,11004,131,1
21520,11034,627,1
21521,5699,12,2
21522,4370,235,5
21523,10485,188,1
21524,10628,56,2
21525,7774,479,4
21526,10607,837,4
21527,10284,62,5
21528,841,737,2
21529,5236,510,3
21530,15032,60,1
21531,13873,170,2
21532,5618,462,3
21533,2292,14,3
21534,11329,744,5
21535,10635,594,2
21536,6268,127,2
21537,14689,792,1
21538,5846,320,4
21539,7942,199,2
21540,11496,623,3
21541,12911,428,1
21542,414,416,3
21543,14524,736,1
21544,11960,395,5
21545,12619,1,3
21546,1633,456,1
21547,8641,744,5
21548,6486,747,5
21549,9609,873,1
21550,4397,480,4
21551,5837,655,2
21552,9960,35,5
21553,6591,327,5
21554,13204,877,5
21555,6315,594,1
21556,9064,586,4
21557,3084,814,1
21558,5265,811,1
21559,4620,493,5
21560,10795,722,4
21561,6843,483,3
21562,11660,148,2
21563,815,320,1
21564,2909,627,1
21565,15036,619,4
21566,13288,235,2
21567,14806,927,1
21568,5692,395,5
21569,12319,480,4
21570,7095,308,2
21571,7337,707,1
21572,10325,900,1
21573,15083,62,4
21574,11451,170,5
21575,11028,996,4
21576,14706,991,5
21577,8766,607,5
21578,11796,26,1
21579,640,397,2
21580,5099,45,1
21581,6782,967,5
21582,15095,698,3
21583,2723,56,2
21584,8537,477,5
21585,9658,395,4
21586,7047,449,4
21587,15055,517,1
21588,11805,960,2
21589,13236,346,5
21590,7902,124,1
21591,6903,889,1
21592,14974,235,5
21593,6894,533,2
21594,14728,885,2
21595,15259,200,1
21596,10522,382,5
21597,4974,121,5
21598,13291,208,2
21599,2699,403,3
21600,12565,54,5
21601,9630,83,5
21602,12399,302,5
21603,12903,166,1
21604,15297,983,4
21605,2074,359,2
21606,12628,74,4
21607,6465,990,2
21608,11501,865,5
21609,5660,192,1
21610,10469,11,5
21611,5254,196,3
21612,5320,747,5
21613,12250,729,4
21614,14745,969,5
21615,9629,976,1
21616,6695,619,5
21617,8431,383,1
21618,1631,235,4
21619,14007,744,3
21620,11324,121,5
21621,515,684,1
21622,2776,395,4
21623,2126,832,1
21624,14891,885,3
21625,6177,119,4
21626,9902,627,1
21627,15222,505,1
21628,5732,328,4
21629,11114,756,4
21630,13172,991,1
21631,6443,996,5
21632,12757,265,4
21633,6368,492,5
21634,10949,646,1
21635,12237,979,1
21636,10070,21,5
21637,8338,315,2
21638,13447,50,4
21639,6559,935,4
21640,7547,46,1
21641,7326,996,3
21642,7770,35,4
21643,3170,320,3
21644,7904,103,1
21645,14558,780,4
21646,8771,511,2
21647,13531,282,2
21648,11852,94,4
21649,5358,867,1
21650,7601,566,5
21651,13465,935,5
21652,8192,153,2
21653,1641,141,1
21654,12600,693,1
21655,411,189,3
21656,12702,607,1
21657,11565,235,5
21658,12724,304,1
21659,9663,671,5
21660,5690,979,1
21661,6129,749,1
21662,8423,597,3
21663,4450,151,4
21664,13628,910,3
21665,8378,125,5
21666,5794,119,2
21667,13732,802,1
21668,5081,994,2
21669,6055,935,2
21670,8256,341,5
21671,6761,235,5
21672,13102,381,1
21673,10707,858,3
21674,14453,292,3
21675,9400,883,1
21676,9198,282,4
21677,14546,341,1
21678,10160,693,4
21679,12800,504,5
21680,10033,916,4
21681,2800,795,5
21682,375,803,3
21683,4847,983,5
21684,7915,858,1
21685,15323,698,3
21686,2707,158,3
21687,14388,105,3
21688,12526,844,2
21689,6391,870,2
21690,3751,664,2
21691,10429,46,2
21692,14674,362,3
21693,2560,644,1
21694,3504,292,5
21695,12930,918,1
21696,10045,56,3
21697,5620,336,4
21698,15002,56,1
21699,7503,320,1
21700,3169,812,5
21701,2914,767,5
21702,10212,619,5
21703,14610,293,5
21704,10334,996,1
21705,2310,965,1
21706,2852,31,1
21707,5266,630,4
21708,2411,1,5
21709,11494,716,1
21710,13954,747,3
21711,4709,170,5
21712,8720,989,4
21713,6976,996,4
21714,8464,781,4
21715,3309,353,2
21716,7195,944,4
21717,14647,235,4
21718,9701,431,1
21719,2984,237,1
21720,7620,996,2
21721,13434,127,1
21722,11587,56,1
21723,12363,812,4
21724,11643,576,5
21725,1291,857,4
21726,11031,304,3
21727,7435,479,2
21728,2204,858,1
21729,11424,504,5
21730,1389,370,1
21731,8005,612,5
21732,4540,501,4
21733,10190,118,4
21734,13789,29,3
21735,4666,644,4
21736,5424,795,5
21737,5147,121,5
21738,8931,773,5
21739,9155,812,4
21740,7670,375,1
21741,4223,235,3
21742,5272,35,4
21743,9011,769,1
21744,11625,169,4
21745,15105,234,3
21746,13115,951,3
21747,7627,352,5
21748,8993,791,4
21749,4272,687,5
21750,3285,501,5
21751,2909,235,3
21752,10307,317,1
21753,997,75,5
21754,281,327,1
21755,8093,1,4
21756,6737,636,1
21757,9363,814,1
21758,9215,943,1
21759,4153,421,5
21760,3624,293,1
21761,12830,634,1
21762,13553,837,1
21763,4751,170,5
21764,9194,636,4
21765,8871,543,5
21766,4979,383,5
21767,6974,171,1
21768,14277,55,1
21769,456,767,3
21770,8136,996,5
21771,9095,308,1
21772,10533,744,2
21773,12181,880,5
21774,3905,996,2
21775,14938,395,2
21776,15089,50,5
21777,12021,166,1
21778,2922,480,4
21779,5590,83,3
21780,12167,597,4
21781,14844,320,2
21782,6908,584,4
21783,6489,353,5
21784,12764,331,5
21785,7550,500,5
21786,412,744,1
21787,8912,463,5
21788,10422,383,5
21789,7692,376,5
21790,3446,244,5
21791,13693,215,2
21792,3725,644,3
21793,9665,747,4
21794,405,382,1
21795,8516,826,4
21796,2515,634,1
21797,2786,320,1
21798,4423,729,3
21799,8073,574,5
21800,13718,693,3
21801,7839,627,1
21802,14898,12,3
21803,3241,812,1
21804,7262,292,3
21805,1901,127,4
21806,14201,964,4
21807,8788,643,2
21808,7366,130,5
21809,3885,56,1
21810,11863,304,5
21811,10216,998,3
21812,15270,989,5
21813,4441,153,5
21814,5327,707,1
21815,7777,898,5
21816,12728,18,1
21817,6023,804,1
21818,9867,489,3
21819,14947,700,3
21820,14075,803,1
21821,11130,989,4
21822,9045,129,1
21823,14300,952,4
21824,9943,158,5
21825,11742,130,2
21826,866,432,3
21827,2858,996,1
21828,12431,964,3
21829,5291,909,1
21830,15239,395,3
21831,13363,35,2
21832,6729,94,5
21833,1472,797,4
21834,3805,127,5
21835,2282,170,5
21836,616,62,5
21837,10339,707,1
21838,6120,744,1
21839,10875,787,1
21840,8940,996,1
21841,5203,77,1
21842,10088,382,4
21843,3052,458,3
21844,11608,468,2
21845,6208,184,3
21846,12206,867,1
21847,1493,516,4
21848,2923,297,5
21849,5255,526,3
21850,6044,199,1
21851,12495,336,2
21852,9611,170,1
21853,3869,142,5
21854,9044,767,5
21855,3933,609,5
21856,9373,127,1
21857,2835,119,3
21858,3648,164,1
21859,5305,767,5
21860,11931,492,1
21861,11496,405,3
21862,13910,797,5
21863,1998,874,2
21864,10501,50,4
21865,10135,834,2
21866,8371,825,4
21867,9550,524,1
21868,3844,348,1
21869,10282,199,3
21870,11175,108,2
21871,9750,387,1
21872,14659,768,1
21873,6154,169,3
21874,3752,155,1
21875,7432,996,1
21876,4489,981,1
21877,9950,240,4
21878,5918,833,5
21879,13630,211,2
21880,13639,170,1
21881,12020,636,5
21882,7557,670,1
21883,10338,342,3
21884,8166,326,3
21885,4087,626,5
21886,9959,687,5
21887,11437,837,1
21888,12283,370,5
21889,10971,99,4
21890,2322,320,3
21891,14976,807,2
21892,6793,513,3
21893,7136,794,1
21894,8152,814,5
21895,14134,396,1
21896,10742,170,5
21897,5750,812,1
21898,1992,102,3
21899,6358,749,4
21900,6000,264,1
21901,9969,795,3
21902,8763,14,5
21903,7440,56,4
21904,776,242,1
21905,11454,8,1
21906,12089,754,3
21907,10627,611,5
21908,4881,889,4
21909,11392,275,4
21910,14716,156,4
21911,3042,767,2
21912,11902,235,1
21913,12746,761,5
21914,169,996,1
21915,3509,729,4
21916,11913,918,4
21917,14455,235,1
21918,3232,383,2
21919,6565,874,2
21920,5604,858,3
21921,8904,693,5
21922,1412,515,1
21923,10288,654,3
21924,14444,431,5
21925,11951,4,2
21926,11396,94,3
21927,10466,342,5
21928,14098,504,2
21929,1852,129,4
21930,14339,877,4
21931,14833,328,2
21932,2757,795,1
21933,14467,1,3
21934,8601,158,1
21935,12373,646,3
21936,13641,957,4
21937,1369,843,2
21938,13413,292,5
21939,2915,38,5
21940,13134,969,5
21941,13121,418,1
21942,12199,744,4
21943,11142,806,4
21944,12862,260,1
21945,4065,477,2
21946,596,169,3
21947,12455,206,2
21948,14200,821,1
21949,6310,82,5
21950,6006,563,5
21951,8099,21,5
21952,15385,974,1
21953,14255,312,1
21954,10367,479,1
21955,12049,174,3
21956,12508,427,1
21957,13298,951,3
21958,4641,739,1
21959,7646,568,1
21960,3920,858,5
21961,12346,299,1
21962,7957,398,1
21963,12927,174,5
21964,4717,876,5
21965,9216,673,3
21966,7853,56,4
21967,14960,70,1
21968,15215,423,1
21969,14652,170,3
21970,5353,353,3
21971,15051,607,1
21972,6291,272,4
21973,14666,845,2
21974,6901,107,3
21975,12446,86,5
21976,3636,646,1
21977,6215,740,1
21978,13595,916,1
21979,9599,733,1
21980,419,998,1
21981,7871,926,1
21982,15147,304,2
21983,14489,330,5
21984,12082,544,1
21985,4707,576,3
21986,13756,35,5
21987,4948,709,1
21988,12991,56,5
21989,11515,218,3
21990,3633,98,1
21991,13855,21,4
21992,5527,504,5
21993,13717,56,4
21994,12520,12,5
21995,10591,109,3
21996,10663,122,1
21997,4333,153,5
21998,6227,657,4
21999,14277,101,1
22000,13656,235,5
22001,13858,50,1
22002,7773,14,5
22003,9848,536,5
22004,260,611,5
22005,11826,170,5
22006,10695,636,5
22007,7498,996,4
22008,12436,235,3
22009,15391,342,3
22010,12821,700,1
22011,3598,223,2
22012,7493,173,2
22013,6219,491,2
22014,2906,969,3
22015,14320,304,4
22016,3295,636,2
22017,2656,483,1
22018,6137,964,3
22019,9174,649,3
22020,8793,944,2
22021,11355,304,5
22022,10384,270,5
22023,3121,868,1
22024,1910,992,1
22025,4067,496,2
22026,8783,894,4
22027,7664,765,1
22028,5634,622,1
22029,5721,857,3
22030,6758,703,4
22031,7642,146,3
22032,11544,636,1
22033,13351,492,3
22034,14330,147,2
22035,11205,431,5
22036,14153,592,1
22037,3761,706,3
22038,12385,40,5
22039,11069,560,1
22040,8691,121,5
22041,14416,661,1
22042,11393,353,5
22043,1162,233,4
22044,530,223,5
22045,9743,170,1
22046,11974,586,1
22047,9203,636,4
22048,10259,512,1
22049,3193,812,3
22050,6808,765,2
22051,4142,410,3
22052,5259,828,3
22053,103,123,4
22054,9245,251,5
22055,2561,597,2
22056,12678,522,1
22057,11652,50,2
22058,5111,597,3
22059,14549,395,5
22060,8763,492,5
22061,11648,814,5
22062,7341,952,3
22063,11468,621,2
22064,8440,34,5
22065,10465,429,1
22066,11280,235,3
22067,7493,12,1
22068,13109,480,2
22069,9686,383,5
22070,4626,395,4
22071,9243,273,2
22072,529,865,1
22073,13730,235,2
22074,486,535,3
22075,2441,968,2
22076,3637,6,2
22077,14357,576,5
22078,15264,555,2
22079,12279,668,1
22080,5841,969,2
22081,6618,778,5
22082,15058,161,1
22083,3941,292,2
22084,3559,873,2
22085,15288,431,3
22086,11052,885,3
22087,12466,600,5
22088,7065,241,1
22089,6031,123,5
22090,9142,395,3
22091,10714,456,1
22092,13923,261,1
22093,14621,333,4
22094,6719,282,1
22095,7436,296,3
22096,12986,784,1
22097,12080,50,5
22098,15083,839,4
22099,11337,56,1
22100,489,370,2
22101,4894,211,1
22102,11457,994,5
22103,15049,285,1
22104,3753,104,2
22105,6461,9,2
22106,656,292,3
22107,11014,19,3
22108,8745,235,5
22109,8860,254,4
22110,4366,292,5
22111,9433,875,5
22112,4497,35,3
22113,8256,787,2
22114,7496,747,5
22115,3862,183,1
22116,8929,119,3
22117,7298,504,2
22118,6321,541,5
22119,9418,920,3
22120,6574,557,1
22121,4397,969,4
22122,5246,260,5
22123,2104,442,1
22124,6990,717,5
22125,5826,787,4
22126,5999,35,4
22127,11854,981,1
22128,4360,395,1
22129,11014,292,1
22130,7498,646,4
22131,4611,767,3
22132,9634,415,4
22133,2491,328,5
22134,12287,698,1
22135,14918,234,3
22136,10556,395,5
22137,11090,944,3
22138,14851,996,1
22139,4157,958,5
22140,12243,215,2
22141,2634,127,5
22142,7246,394,1
22143,7591,598,3
22144,12450,795,4
22145,14743,121,3
22146,12701,235,4
22147,11257,668,1
22148,15049,18,1
22149,3003,1,5
22150,5231,758,5
22151,10190,292,5
22152,12626,293,4
22153,7089,988,1
22154,14472,859,2
22155,11280,744,5
22156,14195,684,3
22157,14232,429,4
22158,7622,320,5
22159,8160,607,4
22160,6797,492,2
22161,1114,297,1
22162,7179,206,3
22163,6636,410,5
22164,11220,35,1
22165,1611,708,5
22166,6599,370,1
22167,8611,711,1
22168,4275,206,5
22169,1081,361,2
22170,11868,255,5
22171,9633,747,3
22172,2763,507,1
22173,2189,122,1
22174,12297,17,5
22175,7343,791,2
22176,12489,494,5
22177,8311,825,1
22178,15280,124,1
22179,10256,835,5
22180,8367,996,5
22181,6322,923,1
22182,5907,358,1
22183,14697,993,5
22184,15217,43,1
22185,13188,526,1
22186,10746,127,1
22187,7385,857,3
22188,11564,64,5
22189,4006,791,2
22190,15332,590,4
22191,5491,787,5
22192,5577,99,3
22193,3954,879,3
22194,6003,121,4
22195,12522,885,5
22196,6714,133,2
22197,14222,53,5
22198,3931,877,2
22199,14068,996,5
22200,11286,235,2
22201,10570,891,5
22202,14253,343,3
22203,7872,446,4
22204,1764,885,3
22205,8067,292,1
22206,11246,597,5
22207,7792,964,1
22208,6646,858,5
22209,7178,504,3
22210,14944,170,1
22211,11934,837,5
22212,11458,174,1
22213,8420,996,4
22214,7715,122,5
22215,8503,338,4
22216,7758,192,1
22217,9620,372,1
22218,12026,812,3
22219,6689,996,1
22220,6768,812,1
22221,14605,364,5
22222,6034,489,3
22223,1361,866,2
22224,1491,525,2
22225,2757,489,3
22226,9103,292,1
22227,9803,35,4
22228,9845,491,1
22229,14761,754,5
22230,5813,35,5
22231,12478,323,4
22232,13310,960,3
22233,2811,613,3
22234,14343,813,1
22235,10630,781,5
22236,3548,949,3
22237,6587,581,1
22238,8466,604,1
22239,6337,706,4
22240,14917,235,5
22241,6546,12,1
22242,13239,56,4
22243,10317,834,2
22244,4373,131,2
22245,5237,500,2
22246,6525,579,1
22247,15365,320,1
22248,13831,383,2
22249,13238,119,4
22250,12429,949,4
22251,6436,50,2
22252,7435,196,4
22253,8797,797,5
22254,9399,381,3
22255,6855,496,5
22256,5256,761,2
22257,5996,191,5
22258,4873,607,4
22259,12783,94,3
22260,12322,492,5
22261,8375,834,3
22262,9783,82,5
22263,10570,882,5
22264,13133,693,5
22265,15100,30,4
22266,12339,56,4
22267,12238,304,2
22268,9249,359,5
22269,7667,287,2
22270,2903,795,5
22271,10014,797,4
22272,11438,370,4
22273,9456,576,5
22274,9246,501,1
22275,14759,342,5
22276,9145,996,4
22277,5610,146,4
22278,6924,30,2
22279,4655,734,1
22280,2398,170,5
22281,7776,526,4
22282,13365,320,5
22283,5788,456,1
22284,13774,6,5
22285,15234,964,3
22286,10775,540,1
22287,6722,149,2
22288,11954,943,5
22289,9439,809,3
22290,10610,396,4
22291,5008,791,5
22292,11880,292,3
22293,8082,634,5
22294,10405,56,1
22295,13086,304,3
22296,1369,189,1
22297,5876,879,5
22298,4935,540,2
22299,14666,1,2
22300,7587,235,4
22301,3079,149,1
22302,4208,901,4
22303,9932,320,1
22304,11827,127,3
22305,10853,96,1
22306,5264,304,4
22307,6182,774,4
22308,6175,787,3
22309,6679,382,3
22310,9453,996,4
22311,1715,832,3
22312,7737,204,1
22313,4176,667,1
22314,6748,30,1
22315,6041,492,5
22316,6107,907,3
22317,13905,580,5
22318,5719,574,1
22319,4999,127,1
22320,10830,556,5
22321,9172,694,5
22322,12695,121,1
22323,14682,668,5
22324,13620,11,2
22325,8885,516,2
22326,2496,996,4
22327,10821,655,5
22328,11377,488,1
22329,10727,747,5
22330,11232,56,3
22331,7339,463,3
22332,5644,996,1
22333,14588,181,4
22334,12888,970,1
22335,3029,618,5
22336,2381,273,1
22337,12331,873,4
22338,15049,675,5
22339,6119,744,4
22340,11990,597,5
22341,12690,876,1
22342,14694,703,3
22343,4151,684,1
22344,13295,416,4
22345,8881,896,1
22346,15256,234,3
22347,14696,19,4
22348,12936,634,3
22349,7467,463,1
22350,12669,24,2
22351,13776,173,1
22352,10688,784,3
22353,13634,56,1
22354,3099,964,3
22355,3336,321,1
22356,13474,51,1
22357,12821,44,1
22358,3975,368,5
22359,9225,235,5
22360,844,792,1
22361,4474,885,2
22362,8595,637,1
22363,13945,395,3
22364,11771,638,4
22365,751,781,5
22366,8155,930,1
22367,8933,47,4
22368,8725,135,5
22369,10579,605,5
